customer_id,day,rfm_segment,plus_flag,orders,items,nmv,pc1_profit,shipping_profit
1144,2025-04-05,RFM_C,0,1,2,530665.4659711822,49269.020109387806,45917.75119068968
1151,2025-04-05,RFM_A,0,1,2,621040.2810457866,52306.97612083579,43584.12684092444
1154,2025-04-05,RFM_A,1,1,2,407198.2594280597,48328.00535766616,42031.889501770806
1209,2025-04-05,RFM_B,0,1,2,638290.5483593352,50202.381301536756,45435.24966430843
1261,2025-04-05,RFM_A,0,1,1,666814.9552042837,71001.19193786054,28737.412640124734
1343,2025-04-05,RFM_B,0,1,2,639434.3361806422,81950.52119395537,40578.54888178945
1394,2025-04-05,RFM_A,0,1,2,638284.3581395685,54967.19858318226,38014.028415426095
1419,2025-04-05,RFM_D,0,1,1,505310.49887604424,72501.69787258419,44389.31808483332
1443,2025-04-05,RFM_A,0,1,3,509529.662889791,43115.46519517285,39613.61893441451
1453,2025-04-05,RFM_D,0,1,3,729044.7746646351,88882.03857690806,52987.08824018904
1459,2025-04-05,RFM_D,0,1,2,564458.8367642261,50282.14753237538,32993.21759346493
1463,2025-04-05,RFM_A,0,1,1,746469.7737838788,71810.35099807873,58912.631121516744
1645,2025-04-05,RFM_A,0,1,2,303810.30757377576,26715.053243353646,40383.639067473145
1765,2025-04-05,RFM_A,0,1,2,281077.6750497007,46243.22390225438,41809.011250430915
1781,2025-04-05,RFM_A,1,1,1,822897.2958439927,86244.05981169568,41782.43558025446
1812,2025-04-05,RFM_B,0,1,2,190890.54943613114,17138.025667300924,20491.806340582032
1929,2025-04-05,RFM_A,0,1,2,596577.5179136305,51126.38111132392,51683.528481380556
1966,2025-04-05,RFM_A,0,1,2,442444.52296831016,38356.25646630163,39356.89142794964
1970,2025-04-05,RFM_B,0,1,1,655205.5499909285,64380.39155758605,25837.807784577046
5,2025-04-06,RFM_A,0,1,1,669518.112906949,54170.697539494846,46815.35158803184
35,2025-04-06,RFM_B,0,1,2,866241.5570076322,103063.22911233584,42637.15083025298
49,2025-04-06,RFM_C,1,1,3,407588.7834068032,47554.86629099886,15246.416668399354
52,2025-04-06,RFM_A,0,1,2,547916.4468834634,73709.84571208718,38797.94452837933
99,2025-04-06,RFM_A,0,2,4,1316556.0339048386,144516.82891173408,57513.48054624212
118,2025-04-06,RFM_C,0,1,3,812769.7437236195,86916.94996707296,70582.81698912983
130,2025-04-06,RFM_C,0,1,2,459150.0226626737,65835.07861705175,42853.99596562388
147,2025-04-06,RFM_B,0,1,2,404562.3839014838,50044.64905658676,43513.402164065796
259,2025-04-06,RFM_A,0,1,2,50000.0,6045.457799851691,47056.27779929613
296,2025-04-06,RFM_D,0,1,1,949548.9354217115,86644.04917102259,57718.238586819265
341,2025-04-06,RFM_A,0,1,2,417018.3595155707,48903.49743536109,45121.77400998121
351,2025-04-06,RFM_C,1,1,2,606616.0211744176,69203.66293812514,31203.640963079964
362,2025-04-06,RFM_A,0,1,2,656408.8022383736,84065.17470360348,60458.487131192145
476,2025-04-06,RFM_B,0,2,2,1439301.2022916628,110376.04527186045,41590.95171364028
526,2025-04-06,RFM_B,0,1,1,727244.0903030214,78176.14225059513,48182.17557616841
725,2025-04-06,RFM_A,0,1,2,1215744.9862777526,118269.38164762649,43059.090210443115
805,2025-04-06,RFM_A,0,1,2,811903.8544182046,103161.67269087762,45094.9114292631
815,2025-04-06,RFM_A,1,1,1,965543.3019784865,136758.015085331,50939.56518922915
873,2025-04-06,RFM_D,1,1,2,414069.355084198,35896.66314875096,43957.86741819653
882,2025-04-06,RFM_C,0,1,2,823586.1676948023,94675.97382938764,62414.87561749182
919,2025-04-06,RFM_B,0,1,1,649264.7105176653,57432.18288495971,31731.244014172924
925,2025-04-06,RFM_A,0,1,2,844622.4296686049,108967.32071353722,36064.37453445829
973,2025-04-06,RFM_A,0,1,2,800647.1719770381,103435.65620639107,48409.030362928796
983,2025-04-06,RFM_C,0,1,2,497843.59777147113,62198.45960365174,40793.87827748587
1117,2025-04-06,RFM_A,0,1,2,414049.2561400813,47372.47953037337,39115.88673187665
1163,2025-04-06,RFM_C,1,1,2,755167.8188328578,98201.06256120378,51330.51469180743
1207,2025-04-06,RFM_C,0,1,2,580526.7719861143,57981.4690453178,34551.47190605276
1209,2025-04-06,RFM_B,0,1,1,433557.74070889794,42144.378990216566,32597.043071289932
1210,2025-04-06,RFM_B,0,1,2,1082911.7613000511,146183.08390957065,27267.663004990565
1218,2025-04-06,RFM_C,0,1,1,367533.0718842945,39893.87092476968,38529.272836240605
1245,2025-04-06,RFM_B,0,1,1,784051.2171487397,59613.63896330603,38650.3942986161
1255,2025-04-06,RFM_A,0,1,2,561626.5403957763,57824.58276457731,51317.398337371196
1282,2025-04-06,RFM_B,0,1,2,514160.4626191908,42055.32267777053,48550.41254822712
1316,2025-04-06,RFM_C,0,1,2,415738.9324397637,41036.43684894756,51968.63588659529
1374,2025-04-06,RFM_C,0,1,3,478977.7087752681,56899.45502860244,44710.056086837794
1401,2025-04-06,RFM_B,1,2,2,1622077.498363909,223894.62141540356,109187.807631125
1419,2025-04-06,RFM_D,0,1,1,295716.15908971295,30916.82786814058,37269.42973202055
1492,2025-04-06,RFM_C,1,1,3,711025.9737834523,80828.84085255061,52232.70855051285
1532,2025-04-06,RFM_A,1,1,2,727473.179608895,79630.97655650384,45990.511738924324
1580,2025-04-06,RFM_D,1,1,3,930127.5711614206,79246.82472885885,29482.73627022125
1636,2025-04-06,RFM_B,0,1,1,244092.9323257176,22526.719460978275,26768.413045873036
1644,2025-04-06,RFM_B,0,1,3,481750.51361883944,39902.7787713884,63230.76112283555
1838,2025-04-06,RFM_B,0,1,2,348721.7624190955,38089.57856469883,44907.149327683364
1899,2025-04-06,RFM_A,0,1,3,741672.5967949202,61772.06190314112,50415.12630984389
1929,2025-04-06,RFM_A,0,1,1,444124.88753272104,58870.79611950694,44407.10330122119
1940,2025-04-06,RFM_A,0,1,1,541700.6836960304,65209.812764158305,40317.20155329004
9,2025-04-07,RFM_A,0,1,1,864331.7386040394,103255.5308122667,35093.21070067372
59,2025-04-07,RFM_A,0,1,2,262902.6740532238,33805.43001129373,40801.03794152139
99,2025-04-07,RFM_A,0,1,1,776381.0309777531,74973.44153770525,28920.22164054965
115,2025-04-07,RFM_A,0,1,2,198361.8121717574,21683.825489266685,42417.62849406377
184,2025-04-07,RFM_B,0,1,2,1171660.5722165052,119649.51456976745,32003.925155811245
237,2025-04-07,RFM_B,0,1,1,1144585.5407304098,132004.61050899344,54846.06603727839
259,2025-04-07,RFM_A,0,1,1,1129110.9131065297,107571.44688927772,34318.7749985535
324,2025-04-07,RFM_B,0,1,2,360651.65575221996,49148.73361308686,12126.028722186402
341,2025-04-07,RFM_A,0,2,4,618453.5793413839,52792.228475266034,73991.6587669052
346,2025-04-07,RFM_C,0,1,1,554598.4662418696,73429.6269285029,39252.53106101353
362,2025-04-07,RFM_A,0,1,1,542977.7031880263,51334.36768711034,41063.8876261894
384,2025-04-07,RFM_B,0,1,1,477600.83039418573,23021.92485106804,34637.652530175954
427,2025-04-07,RFM_B,0,1,2,612875.8048189423,80590.65308407572,48093.27158752967
442,2025-04-07,RFM_A,0,1,3,576698.2618215467,83083.37023380277,48429.94034230437
447,2025-04-07,RFM_D,0,1,2,1091389.1437736822,125778.37533451992,34112.38394341762
458,2025-04-07,RFM_B,0,1,3,1034947.6272087242,122603.03739020627,33054.10472463886
501,2025-04-07,RFM_C,0,1,2,623929.8171842797,75624.06540684568,42464.27132146714
521,2025-04-07,RFM_D,0,1,1,391091.28706139507,38526.08008524692,40008.353332168335
539,2025-04-07,RFM_A,0,1,2,594295.065728125,73093.97056694595,36958.40254661991
557,2025-04-07,RFM_B,0,1,3,735463.4896750685,97068.60128742697,23721.618323709365
568,2025-04-07,RFM_A,0,1,1,688249.2636536135,96394.69830680641,41636.684985205065
571,2025-04-07,RFM_B,0,1,2,833823.8926969287,91364.92852964772,55411.313018348694
588,2025-04-07,RFM_B,0,1,1,429892.1619136017,60081.68253110729,46018.50728036657
696,2025-04-07,RFM_B,0,1,2,930720.4180794507,77439.96443771549,34604.082220476
741,2025-04-07,RFM_A,0,1,2,481105.4688688806,58288.823504215354,31884.987146829742
743,2025-04-07,RFM_D,0,1,1,669572.6412833576,86555.38964042421,21764.584121657805
919,2025-04-07,RFM_B,0,1,2,671453.3081785883,69013.67191050308,35767.17856286065
944,2025-04-07,RFM_B,0,1,2,776050.9893256393,104457.6861638274,51315.8039019986
958,2025-04-07,RFM_B,0,1,2,520624.2347039173,72592.44551835631,45572.65363120814
963,2025-04-07,RFM_A,1,1,2,741981.0223045102,83357.2012739132,26985.70846019364
973,2025-04-07,RFM_A,0,1,2,873792.5419216282,109783.315969665,52430.98014652614
989,2025-04-07,RFM_B,0,1,1,398014.6018785513,42191.9733714089,13973.118014833613
1038,2025-04-07,RFM_B,0,1,2,998196.0742569952,107244.37070998199,45639.585229310454
1138,2025-04-07,RFM_B,0,2,4,466961.9560698365,59931.19672379239,105828.38391602664
1158,2025-04-07,RFM_A,0,1,2,479611.2860288216,56554.13174450426,17767.356920980368
1255,2025-04-07,RFM_A,0,1,1,522594.8347623539,60249.728330516475,30147.1964016134
1263,2025-04-07,RFM_B,0,1,1,772792.1122863004,108911.95435366742,17043.63047125404
1300,2025-04-07,RFM_B,0,1,1,566269.5639999448,62199.85031690463,37790.987668585905
1308,2025-04-07,RFM_C,0,1,3,943426.0381663174,110365.88659872385,48464.72054096103
1321,2025-04-07,RFM_B,0,1,2,941214.51297333,114498.84137024512,18032.84950651165
1439,2025-04-07,RFM_D,0,1,1,976397.6946549821,100158.7980571307,30075.23875863266
1495,2025-04-07,RFM_B,1,1,2,618448.7583619013,65303.43881947162,68522.30802394383
1745,2025-04-07,RFM_C,0,1,2,746225.4119657071,76123.11034428435,25843.09706272687
1812,2025-04-07,RFM_B,0,1,2,620786.0105901081,80167.5612102149,49761.37279317413
1901,2025-04-07,RFM_C,0,1,1,874813.8931747136,103197.14562670773,57693.68855612059
1929,2025-04-07,RFM_A,0,1,3,690216.9336488564,77933.58965824713,41162.07806982496
1934,2025-04-07,RFM_C,0,1,3,621490.5138595607,71154.12823072064,30435.196200303755
59,2025-04-08,RFM_A,0,1,2,592191.2070771522,64626.64279566119,42565.97675335715
97,2025-04-08,RFM_B,0,1,1,348723.6949552445,34661.06462527133,20124.00487310981
99,2025-04-08,RFM_A,0,1,2,596741.7742810817,64936.31573770781,45321.724825023826
119,2025-04-08,RFM_B,0,1,1,650406.7418512816,85949.4233295462,58808.819111850455
150,2025-04-08,RFM_A,0,1,2,715007.4168291813,51743.65040575273,35315.45206369608
228,2025-04-08,RFM_C,0,1,2,879525.2419680296,110023.25957989988,54787.65043795989
229,2025-04-08,RFM_C,0,1,2,674685.6556697246,99847.43523881152,80631.03398023105
266,2025-04-08,RFM_A,0,1,2,1018799.7200151825,103327.57536160851,37469.01726205273
299,2025-04-08,RFM_C,0,1,1,484958.1201418873,53676.31271825719,50329.73270937708
341,2025-04-08,RFM_A,0,1,1,475652.0211783995,46792.41519467805,29730.800854134548
350,2025-04-08,RFM_A,1,1,1,969636.186442734,87104.90509309473,26325.44813026814
390,2025-04-08,RFM_D,0,1,1,697416.7496595436,88342.24589443997,42178.642547239346
419,2025-04-08,RFM_A,0,1,2,508656.3152991835,53303.43274719488,20637.3646757364
539,2025-04-08,RFM_A,0,1,1,304141.1340181764,23512.793554961147,15965.31736831199
606,2025-04-08,RFM_C,0,1,3,956213.6214022855,77880.51483812959,44519.355066988224
683,2025-04-08,RFM_A,0,1,1,510774.50650949066,73485.76183614554,40479.28171518529
750,2025-04-08,RFM_C,0,1,2,876959.219124285,69458.15694068937,55616.595751000335
763,2025-04-08,RFM_A,0,1,1,629664.2229927424,53039.03446355957,34066.809127616776
870,2025-04-08,RFM_B,0,1,1,589086.4112946711,39983.76950448338,29958.143444345405
880,2025-04-08,RFM_C,0,1,1,391518.47819597286,49747.289118759465,36720.49939165315
903,2025-04-08,RFM_A,1,1,1,1162139.4809681373,107755.74003662543,28034.917290329868
1005,2025-04-08,RFM_C,0,1,3,702261.3395718121,75465.10223422856,29835.740482234374
1009,2025-04-08,RFM_C,0,1,2,965950.3773117058,59046.91007164795,52025.5326229175
1071,2025-04-08,RFM_D,0,1,1,586343.9368486869,81571.95794337592,33524.7993182802
1096,2025-04-08,RFM_B,0,2,2,1763503.3752241007,176026.18561605076,95951.41213896598
1121,2025-04-08,RFM_C,0,1,2,775629.1450101077,80107.93103391444,35282.98675606392
1138,2025-04-08,RFM_B,0,1,2,650705.7102355715,39538.98844876238,26830.902403866996
1154,2025-04-08,RFM_A,1,1,3,745213.5851772313,94940.4365012351,47925.910725040536
1158,2025-04-08,RFM_A,0,1,2,877159.7051086698,85128.58548338263,33047.78330641413
1163,2025-04-08,RFM_C,1,1,2,631098.0541369595,68976.67896505378,36304.51426636135
1169,2025-04-08,RFM_C,0,2,6,1382231.335852865,169790.99970526836,93006.01233657243
1184,2025-04-08,RFM_A,0,1,2,385938.6586966693,60279.23103665984,47908.302763256106
1208,2025-04-08,RFM_B,0,1,2,808117.2542637958,73189.60044338944,27998.640872926597
1218,2025-04-08,RFM_C,0,1,3,1098603.4001817214,105508.19899505301,48417.3903917783
1234,2025-04-08,RFM_C,0,1,2,975181.042776189,93250.36735918604,63870.985729353124
1333,2025-04-08,RFM_B,0,1,2,1065379.2850125385,87389.1138632296,35621.11601428297
1343,2025-04-08,RFM_B,0,1,2,829070.7554858355,79100.72587993997,36272.18270522445
1351,2025-04-08,RFM_C,0,1,3,516841.1270210847,54821.511261515596,44833.246329777285
1425,2025-04-08,RFM_B,0,1,1,868445.7225465945,114906.53558662292,31092.704067190025
1427,2025-04-08,RFM_A,0,1,2,629023.5244305386,101895.00421438333,48972.23057003627
1435,2025-04-08,RFM_B,0,4,4,1292164.2469250185,144430.9097291378,90081.92696471325
1528,2025-04-08,RFM_B,0,1,4,685565.9933217283,83187.76989307677,20469.065358790827
1532,2025-04-08,RFM_A,1,1,1,661038.8923721017,80386.74402483464,29351.307067679307
1606,2025-04-08,RFM_B,0,2,4,1782322.3418836808,169822.20652891908,62494.95572203312
1656,2025-04-08,RFM_B,1,1,1,466660.31470776466,38419.24494608285,44053.11197441723
1698,2025-04-08,RFM_C,0,1,2,820218.1292652017,92674.19192007298,19639.48565989583
1778,2025-04-08,RFM_B,0,3,3,1575003.5877505161,147165.66982427382,125544.99190042555
1812,2025-04-08,RFM_B,0,1,1,368437.4814752213,31946.09844379949,30648.087705585112
1879,2025-04-08,RFM_B,0,1,1,678314.1771104112,71413.27455049576,18368.134124119766
1934,2025-04-08,RFM_C,0,1,1,463009.42191418447,38422.654167054236,45926.40840089561
1940,2025-04-08,RFM_A,0,1,2,634751.5649069961,63101.88397735895,35116.61620002438
1945,2025-04-08,RFM_C,0,2,2,1190591.5382532738,163251.55673166443,105138.43023545436
1993,2025-04-08,RFM_B,0,3,9,1341716.5628530849,124512.59061852987,132649.21816774263
31,2025-04-09,RFM_C,0,1,1,888119.2261146101,93956.28686945634,40725.53250931961
97,2025-04-09,RFM_B,0,1,3,502527.28685186483,50794.36918522706,73241.86205709897
209,2025-04-09,RFM_A,0,1,2,1101439.1469889868,115244.80553818404,40041.47433127584
229,2025-04-09,RFM_C,0,1,2,231207.0599386752,29959.269865635895,36065.66262176074
237,2025-04-09,RFM_B,0,1,1,650668.7474735791,105425.22331623085,40050.28685707088
324,2025-04-09,RFM_B,0,1,1,1048448.6707892034,90960.72995106505,18881.185707383476
349,2025-04-09,RFM_C,0,1,1,491136.4223525119,47016.6724020069,47002.13792381853
362,2025-04-09,RFM_A,0,1,1,515970.1636155636,47247.404311759965,2080.151215394042
383,2025-04-09,RFM_C,0,1,2,786507.0041868149,102444.05103240277,26485.833466996748
419,2025-04-09,RFM_A,0,1,2,824567.5688560742,107846.21697841221,24412.809084503075
421,2025-04-09,RFM_C,0,1,1,914311.4452436366,128513.83582603776,-2258.851196982396
513,2025-04-09,RFM_A,1,1,1,381684.00744597946,46880.79855272887,19154.300815784107
583,2025-04-09,RFM_A,0,1,1,605271.925991663,68211.45983127136,46473.640549345284
594,2025-04-09,RFM_C,1,1,1,423196.4892749652,33321.589504740165,48808.19948981809
683,2025-04-09,RFM_A,0,1,2,1008843.2734559947,99318.21929229803,46809.978794886
709,2025-04-09,RFM_B,0,1,1,1095007.4264837832,109946.1583235429,29923.444765811968
743,2025-04-09,RFM_D,0,1,1,1099436.7331179332,105359.55564405868,34848.65062843383
750,2025-04-09,RFM_C,0,1,2,306948.21235888754,36260.21773706737,42450.58690471675
774,2025-04-09,RFM_C,0,1,1,957047.3107985086,93111.82240928362,40551.819290851876
780,2025-04-09,RFM_D,0,1,3,439132.22278520843,43363.91892447778,23414.463042221683
811,2025-04-09,RFM_A,0,1,3,703241.8264344293,92046.27861715753,32955.5981149892
903,2025-04-09,RFM_A,1,1,3,1055622.9890980772,109776.3469893362,35770.110236393244
908,2025-04-09,RFM_A,0,1,2,724705.9185206344,78869.51594031534,39084.008471163295
940,2025-04-09,RFM_A,0,1,2,904624.2283557537,84128.86932673864,50285.469624250865
1052,2025-04-09,RFM_A,0,1,1,556845.772253382,52346.85785165403,44959.58873419219
1121,2025-04-09,RFM_C,0,1,2,1047864.0067632595,97491.6817636634,47041.073607399085
1138,2025-04-09,RFM_B,0,2,6,971002.7995267301,108276.5909363235,80941.6476266765
1184,2025-04-09,RFM_A,0,1,2,838384.5899905715,96286.67279725072,19712.293697754772
1192,2025-04-09,RFM_B,0,1,2,545337.3246113134,46441.325669276746,51932.38049060014
1235,2025-04-09,RFM_B,0,1,1,863191.5525474466,98024.21793574715,44723.00057363445
1397,2025-04-09,RFM_B,0,2,4,1570639.992241817,174443.63906351523,72147.10031367575
1443,2025-04-09,RFM_A,0,1,2,651821.7634679415,81846.38975300232,37402.24949685693
1503,2025-04-09,RFM_B,0,1,2,372679.40825880755,43569.53027317526,40410.902276172725
1539,2025-04-09,RFM_C,0,1,2,945406.768438366,105116.54832025903,44593.81035993061
1549,2025-04-09,RFM_B,0,1,2,150735.75123751763,17849.292410189315,14264.284110594981
1580,2025-04-09,RFM_D,1,1,1,409100.84454740415,45280.57938823956,57163.00495059282
1657,2025-04-09,RFM_B,1,2,4,844937.5722407358,83996.85012764783,105592.81340906184
1668,2025-04-09,RFM_B,0,1,3,193091.41102413624,20954.00677753907,39098.670885349056
1680,2025-04-09,RFM_B,1,1,2,960597.9954129902,98135.78359326586,33499.0076274604
1763,2025-04-09,RFM_B,0,1,2,301942.42013027915,44938.98376397886,45156.68315547304
1804,2025-04-09,RFM_C,0,1,2,740680.0238498709,78255.81932830758,36057.8962467346
1929,2025-04-09,RFM_A,0,1,3,641530.9527454815,60211.68591836046,63434.91116437336
9,2025-04-10,RFM_A,0,1,3,608481.9571898647,63567.38094880164,21334.31477368197
52,2025-04-10,RFM_A,0,1,1,634456.0192844586,60285.62005263799,53522.55915446573
60,2025-04-10,RFM_A,1,1,1,378227.969263542,46782.478751776085,38864.79162654598
115,2025-04-10,RFM_A,1,2,4,1545136.1785196722,189032.45101531147,26006.83658798378
186,2025-04-10,RFM_C,0,1,1,802510.6873302005,82943.53010389558,70938.74184865318
217,2025-04-10,RFM_A,0,1,3,891499.185181095,110499.65204712971,34293.90676295241
229,2025-04-10,RFM_C,0,1,2,145172.64393116086,19074.866522562916,48288.95728674077
237,2025-04-10,RFM_B,0,1,1,1024982.4403093893,117795.30474660374,40643.95566608527
264,2025-04-10,RFM_A,0,1,3,929573.0338779576,117187.0774908329,40189.81191247033
299,2025-04-10,RFM_C,0,1,1,591411.1972129183,63312.30852658509,42871.80343281004
384,2025-04-10,RFM_B,0,1,4,904771.8111482724,97628.65337132738,43745.90044801562
493,2025-04-10,RFM_C,0,1,2,761538.1545837375,76983.11455207471,27565.547919357756
568,2025-04-10,RFM_A,0,1,2,274694.1227874013,27380.115382099597,57970.17247818533
583,2025-04-10,RFM_A,0,2,6,586849.5423444788,58095.60878064186,93761.59779081591
792,2025-04-10,RFM_B,0,1,2,594121.0450827205,40580.87213578047,25222.098100236915
848,2025-04-10,RFM_C,0,1,2,281824.1016689029,37134.81123582196,29553.307242268223
870,2025-04-10,RFM_B,0,1,1,556982.5114431754,45398.090186742986,51881.169649901836
938,2025-04-10,RFM_A,1,1,2,501786.31413284026,54021.90520613143,33559.526792683246
1005,2025-04-10,RFM_C,1,1,1,320893.70878092374,41157.51648273482,52543.9763318231
1100,2025-04-10,RFM_A,0,1,2,450297.41144127806,30100.28330577812,39896.50890069643
1133,2025-04-10,RFM_A,0,1,1,658447.0137062817,59064.04964204231,24932.612180703287
1158,2025-04-10,RFM_A,0,1,2,589101.6369347845,55216.70261567197,40881.39606699441
1192,2025-04-10,RFM_B,0,1,1,627620.7379723297,76213.46727332084,27950.417050163705
1210,2025-04-10,RFM_B,0,1,2,542671.817957619,54968.92858316168,34554.43195122733
1225,2025-04-10,RFM_A,0,1,2,499919.5237182823,54024.6050766295,51655.188000393326
1255,2025-04-10,RFM_A,0,1,1,583976.1367897311,72276.2477797877,61796.77719426555
1261,2025-04-10,RFM_A,0,1,1,434878.608508677,38314.12925011506,39476.88255254879
1394,2025-04-10,RFM_A,1,1,1,548327.6541493655,64960.56232788165,61626.00116476462
1410,2025-04-10,RFM_C,1,1,2,772492.0810792856,93249.92842073106,38200.131152353664
1427,2025-04-10,RFM_A,0,1,1,849309.7283489237,89023.52653071778,60085.986666925775
1435,2025-04-10,RFM_B,1,1,2,517034.3456181054,47020.10113733268,49499.38027332909
1439,2025-04-10,RFM_D,0,1,1,312900.4699927945,33056.6863185768,49707.62965379765
1443,2025-04-10,RFM_A,0,1,1,796182.53190473,91644.54253103203,48210.28758346025
1495,2025-04-10,RFM_B,1,1,2,745274.2263844868,82258.05693464441,48021.03488501549
1503,2025-04-10,RFM_B,0,2,6,1728122.004024012,159546.8798690705,100621.21238185983
1528,2025-04-10,RFM_B,0,1,2,348419.1296014879,45135.315072558245,30810.96746594618
1644,2025-04-10,RFM_B,0,1,2,726176.2544676706,97263.54351890454,37733.93777422627
1657,2025-04-10,RFM_B,1,2,4,1857564.8101134624,252764.29218985603,118466.9656080379
1686,2025-04-10,RFM_B,0,1,1,579248.3513598328,75724.97653044229,47960.19997671889
1699,2025-04-10,RFM_D,0,1,2,792892.245994667,108158.87030515037,57065.94279957452
1745,2025-04-10,RFM_C,0,1,2,600883.8594793924,72906.22672377097,44946.86727695735
1763,2025-04-10,RFM_B,0,1,2,670514.4642794864,63376.6668104706,26098.457399246727
1765,2025-04-10,RFM_A,1,1,1,935834.9490424707,85038.57975435737,26331.48549965815
1788,2025-04-10,RFM_C,0,1,2,841870.9249055788,92200.54490789211,30562.747214650277
1929,2025-04-10,RFM_A,0,1,1,160772.75028864748,20075.004073846758,34095.82547055981
1997,2025-04-10,RFM_B,0,1,1,324120.53384730936,30785.807448802294,45532.707849384366
9,2025-04-11,RFM_A,0,1,1,663322.4437456994,72029.99422065905,8684.7691436454
18,2025-04-11,RFM_A,0,1,3,768752.7451219574,87783.29135885429,37368.98905250549
52,2025-04-11,RFM_A,0,1,2,638861.8430605286,83085.16988861485,56662.63346305647
60,2025-04-11,RFM_A,1,2,2,1771078.8635662254,203919.09944806318,97099.14321270082
80,2025-04-11,RFM_C,1,1,1,588499.251650686,58403.119771218386,22103.118678100498
174,2025-04-11,RFM_D,0,1,2,814878.0634313438,84244.36147818934,25081.84586494734
197,2025-04-11,RFM_C,0,1,3,648605.7774357398,66792.98388695938,33706.64085016411
217,2025-04-11,RFM_A,0,1,2,843170.5553156589,89686.48875103945,36694.156981884946
229,2025-04-11,RFM_C,0,1,1,729255.3993225119,62208.11841113745,56225.29178628413
237,2025-04-11,RFM_B,0,1,2,668922.3836892451,79772.29462512289,34975.825837938384
259,2025-04-11,RFM_A,0,1,3,676178.3636648054,56054.434771948174,39706.14795911415
322,2025-04-11,RFM_B,0,1,2,704461.8063109269,83419.88694414654,35333.96193325772
351,2025-04-11,RFM_C,1,1,1,933998.4754930362,99944.39606775397,37287.1846613538
360,2025-04-11,RFM_C,0,1,1,923632.6986164423,100180.53768386738,58296.758805981226
383,2025-04-11,RFM_C,0,1,1,426410.13292933244,45806.00859627761,30695.381547545563
424,2025-04-11,RFM_A,1,1,1,836984.1308239319,85319.2902260277,40845.88936822645
489,2025-04-11,RFM_C,0,1,3,504153.95231780916,51547.6631635149,37286.44229665163
526,2025-04-11,RFM_B,1,1,2,597887.9168362459,69980.07081931156,55149.12866867763
548,2025-04-11,RFM_A,0,1,2,818012.556075268,119531.92470194038,38739.938049681914
557,2025-04-11,RFM_B,0,1,3,605447.2853375877,69293.95895143061,50234.774029506116
588,2025-04-11,RFM_B,0,1,2,894287.3024756721,102570.63550698204,53905.543233517295
696,2025-04-11,RFM_B,0,1,1,736221.2883583048,85032.45693123624,67213.17000491626
731,2025-04-11,RFM_B,0,1,2,791731.4190515239,55927.80375337242,46434.08545742717
750,2025-04-11,RFM_C,0,1,3,645643.0373029761,51575.435395236345,29361.05732863221
754,2025-04-11,RFM_B,0,1,1,769997.9781270353,91098.21588602415,49572.41182927555
771,2025-04-11,RFM_B,0,1,4,533088.5744558304,67814.00949248757,25437.94909717284
811,2025-04-11,RFM_A,1,1,1,515485.35245004506,67074.61123769644,42726.00802416938
823,2025-04-11,RFM_B,0,1,2,708528.5466754705,66924.95800910659,25079.176958814805
891,2025-04-11,RFM_B,0,1,2,1088028.6179325199,148333.1567128859,48828.25630011178
908,2025-04-11,RFM_A,0,1,2,811855.189652854,107538.44275789562,34243.6522386074
923,2025-04-11,RFM_C,0,1,2,795380.1347372113,79434.06100986544,44977.469609873384
938,2025-04-11,RFM_A,1,1,2,525475.6078591598,53721.78035386104,48035.351591758685
987,2025-04-11,RFM_B,0,1,1,586399.3349941742,59163.44535000665,46146.18518261145
1000,2025-04-11,RFM_B,1,1,3,1074358.0471520019,115308.17085089227,31374.17178718072
1097,2025-04-11,RFM_B,0,1,1,977563.6608733572,131376.15916615282,26891.34368185067
1121,2025-04-11,RFM_C,0,1,2,837464.0372740495,91683.54029193785,50426.41266946679
1176,2025-04-11,RFM_C,0,1,2,609347.3540625356,83871.93813832923,32091.714346779438
1179,2025-04-11,RFM_B,0,1,3,528758.0268033681,44207.33825681465,57059.168957818285
1209,2025-04-11,RFM_B,0,1,1,431484.4018040617,50012.056630365354,59224.410562703655
1318,2025-04-11,RFM_A,0,1,3,811778.6151473948,79740.82463437716,25756.36500964852
1369,2025-04-11,RFM_A,0,1,1,698692.620643235,78043.38984650791,36949.749468609014
1377,2025-04-11,RFM_C,1,1,1,406921.7007742794,40860.24413306966,42194.02465493185
1391,2025-04-11,RFM_D,0,1,1,513959.3098645018,58475.48593048997,35242.876250882946
1394,2025-04-11,RFM_A,1,1,2,467161.78158946405,67445.89620167312,50228.41143354238
1427,2025-04-11,RFM_A,0,2,2,832660.9409628937,132127.28501629195,80545.87583395733
1443,2025-04-11,RFM_A,0,1,1,622710.9002907975,73045.85488449696,51719.212012609045
1463,2025-04-11,RFM_A,0,2,2,1166783.0771642518,141898.96374390228,67839.69389396359
1539,2025-04-11,RFM_C,0,1,3,961724.621204178,116703.22077627962,52067.21496035626
1602,2025-04-11,RFM_A,0,1,2,559824.8237168223,44793.24139107425,29611.065013113803
1607,2025-04-11,RFM_D,0,1,1,706179.8113206918,69743.35016871561,32248.485458728548
1618,2025-04-11,RFM_C,0,2,2,1601966.3926198953,118901.31864749745,63408.9064422074
1642,2025-04-11,RFM_A,0,1,2,652451.4422245387,66833.17270544503,44083.45659940453
1660,2025-04-11,RFM_A,0,1,2,627688.2333945816,91842.59847704212,63669.364987588444
